Feature name,Distribution,Reject pvalue,Params,target
19887,weibull_min,0.9802598549437115,"(9.169473429486622, 0.26065918311051445, 3.375430889237326)",lesional
19888,genextreme,0.7212733215844238,"(0.33965606167367574, 2.202964658813789, 0.5033115161085879)",lesional
19890,weibull_min,0.9996189844204106,"(4.950767422845342, -0.1688474480515476, 2.1871843090668204)",lesional
19891,norm,0.9958795699806168,"(6.781108957230936, 0.5040386135622695)",lesional
19894,weibull_min,0.6158213666251984,"(10.302423887784432, 1.9232059158078405, 2.983883951398419)",lesional
19898,weibull_max,0.6384523193139826,"(4.681812949279251, 7.992231540603845, 0.9998318716459201)",lesional
19900,genextreme,0.8160654841268855,"(0.6060081067080626, 4.08412512872279, 0.42160345797670123)",lesional
19901,weibull_min,0.534319897956103,"(9.562449211969815, 3.1070101148318674, 1.927924565715001)",lesional
19903,weibull_min,0.8878730655490241,"(19.72900285238255, -2.5093519831532354, 4.899994400134528)",lesional
19910,weibull_min,0.7441886704297964,"(181753482.08043706, -37296912.622773215, 37296920.36099647)",lesional
19912,weibull_max,0.5647896139744781,"(1.799160229459514, 8.184592464760271, 0.6827191475586408)",lesional
19914,weibull_min,0.817681941316581,"(18.42787682297307, -4.166531273708895, 8.377852821687197)",lesional
19920,norm,0.925552635610259,"(3.160454017877251, 0.5067115574522735)",lesional
19921,weibull_min,0.634824843092276,"(6.701949028142648, 0.46268725741577477, 2.830964634730328)",lesional
19926,weibull_min,0.7333025630095955,"(9.832860164728114, -0.21488049195452905, 4.312223765300688)",lesional
19929,norm,0.785858893604844,"(2.642192134788028, 0.3900078805352971)",lesional
19930,genextreme,0.6145363873558108,"(0.47906372476592496, 3.2402816878432246, 0.40178559149184634)",lesional
19932,weibull_min,0.7145921611051962,"(17.40218748308984, 3.216429675054579, 6.941992834282846)",lesional
19937,weibull_min,0.997920252328128,"(7.133809705770516, 1.316132460275607, 2.6995884609574543)",lesional
19938,weibull_min,0.842781687887048,"(23.07462062085887, -9.34296476461932, 15.948741540712847)",lesional
19939,norm,0.6751940711327319,"(10.265457142476166, 0.5852017058424721)",lesional
19940,norm,0.6709122630253159,"(10.250738122634653, 0.5821916669546625)",lesional
19947,weibull_min,0.7001127260445432,"(13.98142329044627, 1.968762079522166, 3.2521547367968364)",lesional
19948,weibull_max,0.942397929574699,"(3.593042049806626, 3.9514625943023542, 1.1575224521137795)",lesional
19949,weibull_min,0.5732921205327932,"(24045642.3203014, -4206452.421771079, 4206457.834135689)",lesional
19950,genextreme,0.8454196183202969,"(0.6399343619812246, 5.2282704096258, 0.5950097356225714)",lesional
19953,weibull_min,0.9941875915010976,"(6.7944456551103185, 5.557209147100807, 0.9510049198249778)",lesional
19954,weibull_min,0.8192523528643574,"(6.496319864608239, 0.9124707577975727, 1.9187118102966798)",lesional
19956,weibull_min,0.6483162360345188,"(12.470066947208032, 3.1479001444444026, 4.440317534163977)",lesional
19960,weibull_max,0.9917885118333005,"(3.4641867940405904, 3.06508031260586, 1.2414682956067382)",lesional
19961,weibull_min,0.7140687950487421,"(7.292186169526709, 4.113613914285411, 1.6698355900496908)",lesional
19962,weibull_min,0.5625924993846936,"(44.81483544882598, -0.47589116488348815, 10.593689878950537)",lesional
19964,weibull_min,0.8511572145378538,"(14.650993641021088, 0.44657946198156095, 3.3170138948318204)",lesional
19966,weibull_min,0.88663972127137,"(48247131.405507244, -16739679.200031333, 16739682.374321483)",lesional
19973,norm,0.9870038171351415,"(4.691674875891686, 0.5067553553646809)",lesional
19974,norm,0.44532591480422956,"(5.5049095570913895, 0.20841714216291457)",lesional
19976,norm,0.936356121411726,"(4.704930906609806, 0.7040375121516399)",lesional
19977,weibull_max,0.984987797329585,"(4.299153158183953, 6.245099941630819, 2.200092450238783)",lesional
19980,weibull_min,0.5541891779134964,"(5.816567582983346, 8.627013639215612, 1.5833943347542632)",lesional
19981,norm,0.9375367104247568,"(5.225221162130756, 0.5307897251566497)",lesional
19982,genextreme,0.952436129209115,"(0.3789536808117244, 4.22365200399584, 0.5285845653423287)",lesional
19985,norm,0.7414949254165573,"(6.224705281496166, 0.5508923427151073)",lesional
19988,weibull_max,0.8683950581973829,"(3.3078610637372226, 4.816581865800952, 1.6542584878041207)",lesional
20002,weibull_min,0.4304354539936518,"(6.960521555498165, 3.9796243649713468, 2.0912661617157675)",lesional
20004,weibull_min,0.9401750844370539,"(10.819173598928089, -1.028587268492094, 5.523432708332443)",lesional
20025,weibull_min,0.9788075178111908,"(6.517679601222765, 3.096475936517958, 1.964178111161631)",lesional
20050,weibull_max,0.8880296993361039,"(7.928306569201726, 7.3714552168219445, 2.9417663232579763)",lesional
20053,weibull_min,0.9873866269687226,"(3.6752954980921464, 2.013504504823591, 2.191842561493103)",lesional
20054,weibull_min,0.9440437996155819,"(7.486649229232448, 1.5591087984733814, 2.8332218899709356)",lesional
20055,weibull_min,0.15102451670309502,"(12.669933037312965, 4.756092796364919, 2.9086976434316214)",lesional
20058,weibull_min,0.9953749622073408,"(5.277731855059944, -0.03792299903016888, 2.765753274247844)",lesional
20059,weibull_min,0.9858390051485051,"(10.677906091256578, 0.26219079724862715, 3.524194786268545)",lesional
20061,weibull_min,0.9826034417519559,"(12.58523453856634, -2.532742934160953, 5.830856374164995)",lesional
20063,weibull_min,0.9405189599244065,"(3.7522295263289127, -0.6809919300590614, 3.089974407591744)",lesional
20074,norm,0.7880076154894782,"(3.129370474280081, 0.6429431467766662)",lesional
20082,weibull_min,0.8771873087502708,"(8.025175811731883, 0.15128801572318287, 3.782955263143304)",lesional
20091,weibull_min,0.9001340010871127,"(7.584794048187399, 0.5340175763710537, 2.9335759820373832)",lesional
20096,norm,0.9519433660359493,"(1.8921322078066771, 0.3583621983330291)",lesional
20097,weibull_min,0.9831460724890777,"(5.395997735268335, 5.188528772069292, 1.526514686985582)",lesional
20108,weibull_min,0.44351619882245696,"(26.351638083654823, -6.456656242508419, 11.766361241503965)",lesional
20133,weibull_min,0.7859058878128824,"(9.71740850481032, 1.149276299920142, 3.149500703873273)",lesional
20134,weibull_min,0.797062586234149,"(4.846978436971632, 5.117605597666676, 3.5094560373493633)",lesional
20136,weibull_min,0.981944619204804,"(10.680939300194012, -0.07829268249374349, 3.0113200059329577)",lesional
20150,weibull_min,0.7823502212666733,"(10.562334675527254, -2.8749784508968865, 6.243888663926294)",lesional
20151,norm,0.2704360151225207,"(2.7455795205113707, 0.33634925983631186)",lesional
20153,norm,0.4279386921566589,"(4.199914165498097, 0.31640214237763)",lesional
20160,weibull_min,0.8044097717723387,"(8.148950301319253, -1.8742067266893983, 5.092967283923104)",lesional
20161,weibull_min,0.1811205810297737,"(18.91936958574378, -4.416630966330283, 7.397559963920745)",lesional
20164,weibull_min,0.5445916338819328,"(81.46050417675129, -29.071571923625264, 34.68687955572726)",lesional
20166,weibull_min,0.6655700212946646,"(5.156208680916069, 2.534080951055066, 2.5956008080948267)",lesional
20167,norm,0.7912697949998168,"(2.8755113633565963, 0.8586206217721627)",lesional
20172,weibull_min,0.9998946904904914,"(4.712582615588833, 4.286541952277675, 1.3201671631688237)",lesional
20175,norm,0.8705381709661724,"(3.6945690325577014, 0.4672948344698247)",lesional
20176,weibull_min,0.5865922210450458,"(8.265532650947051, -2.7567322705494717, 5.7187144918140405)",lesional
20183,norm,0.6673610544612856,"(5.795389871105983, 0.321310433188726)",lesional
20188,norm,0.8980127148106377,"(4.712615276806858, 0.3189788838648616)",lesional
20197,weibull_min,0.9945249710765259,"(20.749442427792815, 2.044177035462644, 5.542824554431807)",lesional
20198,norm,0.27150673387858615,"(6.8409667539199885, 0.5382555245288146)",lesional
20199,norm,0.9322138227623009,"(5.513081154832979, 0.15970062236262336)",lesional
20200,weibull_min,0.6276646255180149,"(15.402626321665258, -1.5624491303594774, 6.085573891202571)",lesional
20207,genextreme,0.56616611094809,"(0.18806981919176907, 1.8429609549568244, 0.5938683877335224)",lesional
20212,weibull_min,0.7777989900405533,"(7.991494942017221, -1.3159648186037445, 7.535717897366622)",lesional
20214,genextreme,0.6394762097772414,"(0.5650087528580858, 13.45446567412295, 0.8727353061903989)",lesional
20215,norm,0.30590263499325276,"(3.8462525759698627, 0.41901736523920197)",lesional
20229,norm,0.9384387935419505,"(7.088627635886114, 0.2445206978383192)",lesional
20231,genextreme,0.7290137726719379,"(0.332018678751152, 1.9761319110868778, 0.4505310669271845)",lesional
20240,weibull_min,0.9770139981275047,"(72037290.05698511, -14610313.720686695, 14610320.196785768)",lesional
20243,weibull_min,0.7893168986200969,"(12.198870032535375, 4.955905930641066, 4.128717593918632)",lesional
20244,norm,0.85054556708108,"(3.632983956610236, 0.38390104467296476)",lesional
20249,weibull_min,0.3929060184013766,"(7.887724611720627, 0.6472409469975942, 3.3869470445298684)",lesional
20250,weibull_min,0.8598040615271233,"(8.075123286028926, 0.11932322767421552, 2.688132211981758)",lesional
20253,norm,0.8756619023750757,"(6.332550064608066, 0.3569786787748314)",lesional
20257,weibull_min,0.9929868197492303,"(4.577608977497616, -0.06493695328787052, 2.160211393436189)",lesional
20259,weibull_min,0.9597752588647942,"(29.002344628480827, 0.4274205891553102, 7.947549839115666)",lesional
20264,weibull_min,0.5359207687984663,"(17.546273471657905, 1.9411607128041029, 3.0687642498275274)",lesional
20268,norm,0.9984791981342076,"(2.934406528155571, 0.4217149794636296)",lesional
20270,genextreme,0.9421314977117697,"(0.239978344898734, 1.2168127976547578, 0.3724901664896423)",lesional
20274,weibull_min,0.5792089624613845,"(17.44419578611482, -3.8106343303309185, 6.440444122461903)",lesional
20289,norm,0.45431457910100925,"(3.859579744282854, 0.5988688485220015)",lesional
20290,genextreme,0.6730780827155054,"(0.1269827564532, 1.5303673246900042, 0.5232791805949095)",lesional
20293,weibull_max,0.35099214385659117,"(2.6605833414099007, 5.92792059103305, 1.2869836612252188)",lesional
20294,weibull_min,0.8161777183347372,"(138.05990671181556, -41.553464624901295, 47.6907679910033)",lesional
20296,norm,0.7222495126858153,"(3.893052074781445, 0.3066645499751899)",lesional
20301,weibull_min,0.22679194854631723,"(15.82787580746368, -2.2368527138272283, 5.765168975925102)",lesional
20302,weibull_min,0.9967045754648778,"(7.0982709783883315, 0.16966536249970188, 2.207926476511182)",lesional
20303,weibull_min,0.6573019047984348,"(33.09084369888835, -11.253142409064708, 16.20335191293907)",lesional
20305,genextreme,0.839331193822331,"(0.24873140518490242, 3.2538215814438227, 0.47657117058346055)",lesional
20313,norm,0.9929820801824288,"(4.102269034306084, 0.23109355415249416)",lesional
20340,weibull_min,0.8993325915453532,"(27.88483978598115, -11.155925978099146, 14.054315721299997)",lesional
20341,weibull_min,0.9879327509370256,"(14.187085635263823, -4.5482999111042455, 7.341879745574552)",lesional
20345,norm,0.9918942689920027,"(4.771034740750642, 0.37087683718565856)",lesional
20350,weibull_min,0.9796315096552343,"(7.407211557517589, -1.6486941922590777, 4.3575369890720355)",lesional
20355,weibull_min,0.9560536967426956,"(5.830886206963271, 5.105663326349823, 1.1579492468730095)",lesional
20363,weibull_min,0.9993269200362171,"(8.24138397660041, 2.5376385707467546, 2.980245107350533)",lesional
20364,weibull_max,0.8424957255555755,"(4.99403606407321, 4.980496116100479, 1.30881890216134)",lesional
20375,weibull_min,0.6709977939787521,"(15.557445375800846, 2.7474153747202115, 3.4627572360789944)",lesional
20381,norm,0.6207562800349895,"(8.604619101429078, 0.5059424129822067)",lesional
20398,weibull_min,0.6316688182858741,"(17.620426365193893, -6.650013928715716, 10.93686286556564)",lesional
20402,weibull_min,0.6275338140738616,"(3.2488913573383593, -0.2620959474451026, 5.86777343568583)",lesional
20407,weibull_min,0.927512768151819,"(8.522396818060447, -0.8264796847043894, 3.958135381574352)",lesional
20410,weibull_min,0.4774465354506999,"(24.66116111861281, -5.949095707582103, 8.2189588241407)",lesional
20416,genextreme,0.9994994295429408,"(0.35231395274131794, 5.2924253224643305, 0.4456256730826061)",lesional
20422,norm,0.3073942867191404,"(5.439185407133197, 0.46362952198584)",lesional
20428,weibull_min,0.9626861327084217,"(4.751355031344357, 7.924434568252437, 2.2338508751282244)",lesional
20429,norm,0.5276742484969477,"(5.7986627675426545, 0.4418522004667377)",lesional
20430,weibull_min,0.8861452671489968,"(15.676576815703982, -3.2566767164030166, 6.77303139986361)",lesional
20435,weibull_min,0.7649919388507289,"(12.142904100211993, -4.879700592686283, 9.607983168169197)",lesional
20440,weibull_min,0.7375039707903354,"(7.2969953027134205, 3.0360370828387424, 2.800775577679474)",lesional
20442,norm,0.2597605885536318,"(3.2876345288431525, 0.3709528207247547)",lesional
20444,norm,0.9153013102617209,"(3.2741489528816015, 0.44106979984813244)",lesional
21465,norm,0.9180832797523706,"(12.658421286641133, 0.5387262840546139)",lesional
21493,norm,0.9387076705602218,"(7.3490606871795245, 0.5157605339292146)",lesional
21494,norm,0.8671223473439893,"(6.520196520778547, 0.6849053562531229)",lesional
21495,weibull_max,0.6160223291312892,"(3.9775121965051614, 6.062036619098427, 1.4906594496140642)",lesional
21496,weibull_min,0.9498486192087563,"(30.4868464717807, -3.163636720811989, 6.503882117537186)",lesional
21499,norm,0.8804982036586071,"(4.929008741295175, 0.5595340092967201)",lesional
21500,weibull_min,0.8031555827823987,"(606.9543260999501, -245.8427886046655, 250.91099347683888)",lesional
21501,norm,0.9893063853088252,"(10.083759797175398, 0.4336387704259862)",lesional
21502,weibull_min,0.7881106067052188,"(36.259384837203854, -4.640133260234835, 10.898216391375446)",lesional
21520,weibull_max,0.7806487001656368,"(2.6595087742156487, 5.269988279811705, 0.8989975866987472)",lesional
22100,weibull_max,0.9828887964566179,"(1.7557348850882413, 3.5499688533856553, 1.3657460225161815)",lesional
22105,weibull_min,0.9816502615227001,"(5.163827198406769, 1.0625544387012371, 2.0763181070465464)",lesional
22111,weibull_min,0.8949103155736429,"(3.155485368325915, 3.4937111028735766, 0.6763576709487962)",lesional
22120,weibull_min,0.8313148087397473,"(7.949213678424492, -2.3459045205249103, 4.579542167127704)",lesional
22124,norm,0.2556696514684229,"(9.96757948142577, 0.6416796954895038)",lesional
22143,norm,0.9638718529620872,"(3.398211417259514, 0.35506053352384365)",lesional
22146,norm,0.77994487700221,"(2.4002223425764955, 0.5026375153871602)",lesional
22149,weibull_min,0.9962971209000668,"(32.61249352559703, -1.3834520018489842, 7.466624898555896)",lesional
22162,weibull_min,0.3953115473447236,"(12.226615667102712, -2.889887041409926, 6.929213171109925)",lesional
22174,weibull_min,0.9745816195016759,"(6.789356257560158, 4.610757373082087, 2.5628105666735554)",lesional
22176,norm,0.8756837803386847,"(3.371788992305496, 0.4166558245716555)",lesional
22187,weibull_min,0.6661271291383836,"(95095313.95273358, -29679095.288396917, 29679100.77798689)",lesional
22194,genextreme,0.9992671605850562,"(0.3961983233421663, 4.642207714366521, 0.6817323122402887)",lesional
22213,norm,0.9826505559104773,"(1.9306160950154747, 0.35122599770681917)",lesional
22223,weibull_min,0.9921148627194769,"(5.238301564725528, 2.742324798500852, 3.571780273000069)",lesional
22251,norm,0.6801960326833598,"(4.234702081109578, 0.5816030328387519)",lesional
22255,norm,0.8249021638850795,"(3.3370545834021477, 0.3417166127479035)",lesional
22260,weibull_min,0.9467848223101473,"(4.852708208670968, 1.2622761610610371, 2.3635410397555883)",lesional
22261,weibull_min,0.9317414389747719,"(44940109.156966954, -16349146.651143987, 16349149.917569716)",lesional
22268,weibull_min,0.9977916901966694,"(75644950.32689252, -29351966.05711295, 29351970.283618074)",lesional
22272,norm,0.4910827167642524,"(2.6644329352685765, 0.5009007481910004)",lesional
22288,weibull_min,0.6138599874031357,"(13.451826644375465, 3.7526529097077614, 2.0853172257133608)",lesional
22305,genextreme,0.4332549004733396,"(0.48891100156210965, 5.512678362299005, 0.6088725197075734)",lesional
